Application_ID,Application_Date,Month,Product_Type,Branch_Tier,State,Status,Loan_Amount,Customer_Segment,TAT_Application_Submission_hrs,SLA_Breach_Application_Submission,TAT_Document_Verification_hrs,SLA_Breach_Document_Verification,TAT_Credit_Assessment_hrs,SLA_Breach_Credit_Assessment,TAT_Approval_Rejection_hrs,SLA_Breach_Approval_Rejection,TAT_Loan_Disbursal_hrs,SLA_Breach_Loan_Disbursal,Total_TAT_hrs,Total_TAT_days,SLA_Breached
AU2028533,2024-07-28,2024-07,MSME Loan,Semi-Urban,Rajasthan,Rejected,879000.0,Salaried,8.8,1,20.6,0,45.5,0,11.5,0,0.0,0,86.4,3.6,1
AU2028534,2024-07-31,2024-07,Business Loan,Urban,Uttar Pradesh,Disbursed,213000.0,Self-Employed,2.7,0,9.9,0,34.5,0,8.6,0,15.8,0,71.5,3.0,0
AU2028535,2024-10-11,2024-10,MSME Loan,Rural,Maharashtra,Disbursed,172000.0,MSME Owner,13.4,1,40.2,1,109.7,1,24.6,1,38.5,1,226.4,9.4,1
AU2028536,2024-12-29,2024-12,Personal Loan,Rural,Tamil Nadu,Rejected,83000.0,Salaried,8.5,1,48.1,1,32.9,0,28.6,1,0.0,0,118.1,4.9,1
AU2028537,2025-01-21,2025-01,Business Loan,Urban,Odisha,Disbursed,87000.0,Salaried,2.1,0,15.2,0,54.7,1,11.3,0,15.7,0,99.0,4.1,1
AU2028538,2024-04-12,2024-04,Vehicle Finance,Rural,Maharashtra,Disbursed,491000.0,Farmer,8.2,1,33.1,1,36.7,0,13.8,0,24.8,1,116.6,4.9,1
AU2028539,2025-03-02,2025-03,Business Loan,Rural,Maharashtra,Under Review,94000.0,Farmer,9.2,1,25.0,1,42.0,0,0.0,0,0.0,0,76.2,3.2,1
AU2028540,2024-05-28,2024-05,Vehicle Finance,Urban,Haryana,Disbursed,350000.0,Salaried,2.9,0,14.0,0,27.8,0,7.8,0,17.3,0,69.8,2.9,0
AU2028541,2024-09-08,2024-09,Business Loan,Urban,Karnataka,Disbursed,159000.0,Self-Employed,5.1,0,23.0,0,50.3,1,7.1,0,8.6,0,94.1,3.9,1
AU2028542,2025-02-25,2025-02,MSME Loan,Urban,Rajasthan,Rejected,277000.0,Self-Employed,4.8,0,11.1,0,36.0,0,6.5,0,0.0,0,58.4,2.4,0
AU2028543,2025-03-03,2025-03,Vehicle Finance,Semi-Urban,Uttar Pradesh,Rejected,329000.0,Farmer,5.3,0,30.7,1,29.0,0,15.5,0,0.0,0,80.5,3.4,1
AU2028544,2024-06-04,2024-06,Business Loan,Semi-Urban,Odisha,Disbursed,559000.0,MSME Owner,5.7,0,28.9,1,55.9,1,13.5,0,16.8,0,120.8,5.0,1
AU2028545,2024-10-13,2024-10,Business Loan,Urban,Tamil Nadu,Disbursed,792000.0,Salaried,5.4,0,21.8,0,50.7,1,10.5,0,8.7,0,97.1,4.0,1
AU2028546,2024-04-24,2024-04,Vehicle Finance,Rural,Tamil Nadu,Rejected,267000.0,Salaried,10.8,1,39.7,1,66.9,1,23.8,1,0.0,0,141.2,5.9,1
AU2028547,2025-02-09,2025-02,Vehicle Finance,Rural,Rajasthan,Disbursed,258000.0,Self-Employed,10.6,1,41.3,1,25.2,0,27.3,1,19.5,0,123.9,5.2,1
AU2028548,2024-03-19,2024-03,Personal Loan,Urban,Rajasthan,Disbursed,171000.0,Salaried,5.2,0,19.4,0,32.0,0,9.4,0,15.0,0,81.0,3.4,0
AU2028549,2024-06-02,2024-06,Business Loan,Semi-Urban,Uttar Pradesh,Under Review,340000.0,Salaried,6.5,0,29.8,1,52.2,1,0.0,0,0.0,0,88.5,3.7,1
AU2028550,2024-03-04,2024-03,Personal Loan,Urban,Tamil Nadu,Pending Documents,123000.0,Salaried,5.2,0,20.0,0,13.9,0,9.6,0,12.2,0,60.9,2.5,0
AU2028551,2024-08-01,2024-08,Personal Loan,Semi-Urban,Uttar Pradesh,Disbursed,75000.0,Salaried,4.9,0,34.5,1,38.9,0,12.9,0,24.8,1,116.0,4.8,1
AU2028552,2024-09-08,2024-09,Personal Loan,Rural,Maharashtra,Rejected,1249000.0,Self-Employed,16.9,1,53.8,1,33.5,0,16.3,1,0.0,0,120.5,5.0,1
AU2028553,2024-01-15,2024-01,Personal Loan,Urban,Madhya Pradesh,Disbursed,366000.0,Salaried,5.1,0,21.4,0,12.2,0,4.1,0,7.8,0,50.6,2.1,0
AU2028554,2025-01-26,2025-01,MSME Loan,Semi-Urban,Gujarat,Pending Documents,248000.0,Farmer,4.9,0,25.8,1,42.6,0,12.7,0,26.0,1,112.0,4.7,1
AU2028555,2024-09-09,2024-09,Vehicle Finance,Rural,Uttar Pradesh,Rejected,81000.0,Self-Employed,15.9,1,58.9,1,70.4,1,26.2,1,0.0,0,171.4,7.1,1
AU2028556,2024-11-02,2024-11,Personal Loan,Urban,Gujarat,Disbursed,105000.0,Salaried,2.3,0,16.4,0,15.0,0,9.9,0,10.0,0,53.6,2.2,0
AU2028557,2024-10-24,2024-10,Home Loan,Rural,Punjab,Disbursed,179000.0,Farmer,14.5,1,34.1,1,39.1,0,28.0,1,35.9,1,151.6,6.3,1
AU2028558,2024-10-16,2024-10,Business Loan,Rural,Tamil Nadu,Rejected,481000.0,MSME Owner,10.9,1,45.0,1,102.1,1,15.3,0,0.0,0,173.3,7.2,1
AU2028559,2025-03-20,2025-03,Personal Loan,Urban,Haryana,Disbursed,382000.0,MSME Owner,5.3,0,10.4,0,28.9,0,9.0,0,9.3,0,62.9,2.6,0
AU2028560,2024-11-17,2024-11,Personal Loan,Urban,Uttar Pradesh,Rejected,75000.0,Salaried,5.6,0,20.0,0,23.3,0,11.5,0,0.0,0,60.4,2.5,0
AU2028561,2025-05-13,2025-05,Home Loan,Urban,Tamil Nadu,Disbursed,95000.0,MSME Owner,5.1,0,17.6,0,14.0,0,6.9,0,15.1,0,58.7,2.4,0
AU2028562,2024-07-10,2024-07,Personal Loan,Semi-Urban,Gujarat,Under Review,362000.0,Salaried,8.0,0,31.0,1,31.3,0,0.0,0,0.0,0,70.3,2.9,1
AU2028563,2025-01-10,2025-01,Personal Loan,Semi-Urban,Karnataka,Disbursed,206000.0,Self-Employed,7.2,0,24.8,1,24.1,0,16.2,1,10.3,0,82.6,3.4,1
AU2028564,2024-01-09,2024-01,Personal Loan,Semi-Urban,Odisha,Disbursed,414000.0,Self-Employed,6.1,0,27.6,1,46.7,0,13.9,0,24.1,1,118.4,4.9,1
AU2028565,2024-03-24,2024-03,Personal Loan,Rural,Uttar Pradesh,Disbursed,50000.0,Self-Employed,16.9,1,32.4,1,41.7,0,13.5,0,39.8,1,144.3,6.0,1
AU2028566,2024-01-30,2024-01,MSME Loan,Semi-Urban,Odisha,Disbursed,141000.0,Salaried,6.2,0,24.4,1,49.3,1,10.5,0,19.7,0,110.1,4.6,1
AU2028567,2024-06-12,2024-06,MSME Loan,Urban,Maharashtra,Rejected,342000.0,Self-Employed,5.7,0,18.3,0,41.6,0,10.2,0,0.0,0,75.8,3.2,0
AU2028568,2025-03-25,2025-03,Vehicle Finance,Semi-Urban,Tamil Nadu,Disbursed,210000.0,Salaried,8.3,1,34.1,1,24.9,0,8.9,0,28.0,1,104.2,4.3,1
AU2028569,2024-07-01,2024-07,Home Loan,Rural,Maharashtra,Disbursed,163000.0,MSME Owner,16.1,1,39.9,1,31.7,0,17.3,1,24.5,1,129.5,5.4,1
AU2028570,2024-01-28,2024-01,MSME Loan,Urban,Maharashtra,Rejected,162000.0,MSME Owner,2.4,0,14.4,0,55.7,1,5.3,0,0.0,0,77.8,3.2,1
AU2028571,2024-07-03,2024-07,Home Loan,Semi-Urban,Uttar Pradesh,Disbursed,1034000.0,Farmer,4.2,0,45.1,1,44.5,0,8.2,0,20.1,0,122.1,5.1,1
AU2028572,2024-11-21,2024-11,Business Loan,Urban,Haryana,Disbursed,553000.0,Self-Employed,5.4,0,9.9,0,24.6,0,11.8,0,16.6,0,68.3,2.8,0
AU2028573,2024-01-25,2024-01,Personal Loan,Semi-Urban,Punjab,Disbursed,344000.0,Self-Employed,9.2,1,29.7,1,25.2,0,11.8,0,15.2,0,91.1,3.8,1
AU2028574,2024-05-29,2024-05,Home Loan,Semi-Urban,Uttar Pradesh,Pending Documents,150000.0,MSME Owner,7.0,0,24.9,1,28.9,0,19.7,1,18.7,0,99.2,4.1,1
AU2028575,2024-11-23,2024-11,Home Loan,Semi-Urban,Karnataka,Disbursed,508000.0,MSME Owner,9.1,1,17.8,0,26.4,0,14.1,0,15.7,0,83.1,3.5,1
AU2028576,2024-09-20,2024-09,Home Loan,Urban,Gujarat,Rejected,52000.0,Salaried,2.7,0,16.6,0,29.2,0,7.0,0,0.0,0,55.5,2.3,0
AU2028577,2025-01-27,2025-01,Vehicle Finance,Urban,Madhya Pradesh,Disbursed,671000.0,MSME Owner,3.2,0,18.4,0,16.8,0,5.1,0,10.3,0,53.8,2.2,0
AU2028578,2025-01-26,2025-01,Business Loan,Rural,Maharashtra,Disbursed,341000.0,Self-Employed,11.3,1,52.9,1,45.7,0,28.4,1,28.0,1,166.3,6.9,1
AU2028579,2024-11-02,2024-11,Vehicle Finance,Rural,Gujarat,Rejected,127000.0,Salaried,13.8,1,35.2,1,48.4,1,25.4,1,0.0,0,122.8,5.1,1
AU2028580,2024-10-05,2024-10,Personal Loan,Semi-Urban,Maharashtra,Disbursed,190000.0,Self-Employed,7.0,0,15.6,0,46.0,0,15.8,0,15.7,0,100.1,4.2,0
AU2028581,2025-03-22,2025-03,MSME Loan,Rural,Punjab,Disbursed,50000.0,MSME Owner,13.6,1,30.9,1,52.1,1,22.1,1,27.6,1,146.3,6.1,1
AU2028582,2025-02-27,2025-02,MSME Loan,Urban,Punjab,Under Review,461000.0,Salaried,4.9,0,15.0,0,42.0,0,0.0,0,0.0,0,61.9,2.6,0
AU2028583,2024-05-18,2024-05,Personal Loan,Semi-Urban,Uttar Pradesh,Under Review,582000.0,Self-Employed,5.2,0,18.8,0,33.4,0,0.0,0,0.0,0,57.4,2.4,0
AU2028584,2024-02-19,2024-02,Personal Loan,Rural,Punjab,Disbursed,240000.0,MSME Owner,9.3,1,57.4,1,25.6,0,12.8,0,19.6,0,124.7,5.2,1
AU2028585,2024-10-23,2024-10,Personal Loan,Semi-Urban,Karnataka,Rejected,618000.0,Salaried,8.5,1,30.6,1,45.2,0,9.8,0,0.0,0,94.1,3.9,1
AU2028586,2025-02-25,2025-02,Personal Loan,Urban,Punjab,Disbursed,50000.0,Self-Employed,3.4,0,13.9,0,14.5,0,8.7,0,13.9,0,54.4,2.3,0
AU2028587,2024-01-07,2024-01,Home Loan,Rural,Maharashtra,Rejected,201000.0,Salaried,10.4,1,85.0,1,61.9,1,26.1,1,0.0,0,183.4,7.6,1
AU2028588,2024-09-22,2024-09,Business Loan,Rural,Maharashtra,Disbursed,63000.0,Self-Employed,12.6,1,40.6,1,78.4,1,19.5,1,25.5,1,176.6,7.4,1
AU2028589,2024-07-09,2024-07,Home Loan,Rural,Uttar Pradesh,Disbursed,65000.0,Self-Employed,13.4,1,34.5,1,44.3,0,12.2,0,37.9,1,142.3,5.9,1
AU2028590,2024-07-29,2024-07,Vehicle Finance,Urban,Tamil Nadu,Disbursed,195000.0,Farmer,5.8,0,20.6,0,31.5,0,7.3,0,10.8,0,76.0,3.2,0
AU2028591,2025-04-16,2025-04,MSME Loan,Urban,Punjab,Disbursed,596000.0,Salaried,4.8,0,14.1,0,24.2,0,10.5,0,11.9,0,65.5,2.7,0
AU2028592,2024-02-22,2024-02,Vehicle Finance,Urban,Maharashtra,Disbursed,281000.0,MSME Owner,4.9,0,12.2,0,32.4,0,4.8,0,7.4,0,61.7,2.6,0
AU2028593,2024-03-20,2024-03,MSME Loan,Urban,Madhya Pradesh,Rejected,82000.0,Salaried,2.4,0,17.7,0,23.5,0,4.2,0,0.0,0,47.8,2.0,0
AU2028594,2024-04-23,2024-04,Business Loan,Rural,Karnataka,Under Review,51000.0,Self-Employed,15.0,1,26.5,1,60.3,1,0.0,0,0.0,0,101.8,4.2,1
AU2028595,2025-02-11,2025-02,Vehicle Finance,Urban,Madhya Pradesh,Rejected,674000.0,Salaried,5.4,0,9.7,0,33.4,0,6.9,0,0.0,0,55.4,2.3,0
AU2028596,2024-11-10,2024-11,MSME Loan,Urban,Karnataka,Disbursed,212000.0,MSME Owner,2.6,0,18.9,0,19.0,0,9.7,0,9.9,0,60.1,2.5,0
AU2028597,2025-03-09,2025-03,Vehicle Finance,Urban,Karnataka,Disbursed,638000.0,Salaried,3.5,0,18.4,0,16.3,0,10.8,0,14.9,0,63.9,2.7,0
AU2028598,2024-12-30,2024-12,Vehicle Finance,Urban,Karnataka,Rejected,126000.0,Salaried,5.9,0,20.4,0,17.7,0,11.7,0,0.0,0,55.7,2.3,0
AU2028599,2024-12-25,2024-12,Home Loan,Semi-Urban,Karnataka,Under Review,182000.0,Self-Employed,6.4,0,39.4,1,29.9,0,0.0,0,0.0,0,75.7,3.2,1
AU2028600,2024-08-01,2024-08,Vehicle Finance,Semi-Urban,Gujarat,Disbursed,946000.0,MSME Owner,8.9,1,30.3,1,40.7,0,11.0,0,11.8,0,102.7,4.3,1
AU2028601,2025-04-14,2025-04,Home Loan,Urban,Tamil Nadu,Pending Documents,105000.0,Farmer,4.1,0,19.2,0,24.6,0,9.9,0,15.1,0,72.9,3.0,0
AU2028602,2024-02-29,2024-02,Personal Loan,Rural,Gujarat,Disbursed,249000.0,Self-Employed,9.9,1,29.6,1,24.7,0,28.4,1,19.7,0,112.3,4.7,1
AU2028603,2025-04-17,2025-04,Business Loan,Urban,Maharashtra,Rejected,223000.0,MSME Owner,5.2,0,17.9,0,40.3,0,7.3,0,0.0,0,70.7,2.9,0
AU2028604,2024-09-02,2024-09,Personal Loan,Semi-Urban,Rajasthan,Disbursed,274000.0,Self-Employed,7.5,0,30.6,1,32.4,0,13.1,0,15.2,0,98.8,4.1,1
AU2028605,2024-06-08,2024-06,Personal Loan,Urban,Punjab,Disbursed,938000.0,Farmer,5.1,0,11.5,0,12.1,0,7.9,0,11.0,0,47.6,2.0,0
AU2028606,2024-03-12,2024-03,Home Loan,Semi-Urban,Punjab,Under Review,203000.0,Farmer,4.1,0,30.2,1,25.8,0,0.0,0,0.0,0,60.1,2.5,1
AU2028607,2025-03-31,2025-03,MSME Loan,Rural,Tamil Nadu,Under Review,116000.0,Self-Employed,17.9,1,50.5,1,62.2,1,0.0,0,0.0,0,130.6,5.4,1
AU2028608,2024-09-24,2024-09,Home Loan,Urban,Odisha,Disbursed,512000.0,Salaried,5.7,0,30.3,1,21.4,0,4.7,0,6.2,0,68.3,2.8,1
AU2028609,2024-03-29,2024-03,Business Loan,Semi-Urban,Punjab,Disbursed,195000.0,MSME Owner,8.0,0,25.7,1,74.3,1,16.7,1,26.5,1,151.2,6.3,1
AU2028610,2024-01-15,2024-01,Personal Loan,Semi-Urban,Uttar Pradesh,Disbursed,274000.0,Salaried,6.3,0,17.3,0,24.6,0,13.6,0,26.1,1,87.9,3.7,1
AU2028611,2024-04-23,2024-04,Personal Loan,Urban,Gujarat,Under Review,654000.0,Salaried,5.8,0,12.3,0,22.6,0,0.0,0,0.0,0,40.7,1.7,0
AU2028612,2025-03-14,2025-03,MSME Loan,Rural,Maharashtra,Disbursed,2033000.0,Farmer,12.1,1,28.1,1,104.2,1,20.6,1,47.6,1,212.6,8.9,1
AU2028613,2024-12-18,2024-12,Vehicle Finance,Urban,Maharashtra,Disbursed,131000.0,MSME Owner,2.1,0,14.6,0,15.7,0,9.1,0,17.5,0,59.0,2.5,0
AU2028614,2024-06-06,2024-06,Vehicle Finance,Semi-Urban,Madhya Pradesh,Disbursed,1495000.0,MSME Owner,9.1,1,27.9,1,47.4,0,17.9,1,12.2,0,114.5,4.8,1
AU2028615,2024-04-17,2024-04,Vehicle Finance,Rural,Maharashtra,Pending Documents,3180000.0,Self-Employed,15.3,1,38.8,1,29.9,0,27.9,1,46.0,1,157.9,6.6,1
AU2028616,2024-02-10,2024-02,Vehicle Finance,Urban,Maharashtra,Under Review,111000.0,Salaried,2.6,0,19.0,0,19.2,0,0.0,0,0.0,0,40.8,1.7,0
AU2028617,2024-12-19,2024-12,MSME Loan,Urban,Haryana,Disbursed,256000.0,Self-Employed,2.6,0,10.5,0,29.8,0,11.6,0,17.5,0,72.0,3.0,0
AU2028618,2024-02-09,2024-02,MSME Loan,Semi-Urban,Gujarat,Rejected,3040000.0,Self-Employed,8.4,1,14.3,0,36.5,0,19.6,1,0.0,0,78.8,3.3,1
AU2028619,2025-01-31,2025-01,Business Loan,Semi-Urban,Rajasthan,Disbursed,50000.0,Salaried,5.2,0,27.4,1,36.4,0,15.8,0,11.8,0,96.6,4.0,1
AU2028620,2025-01-22,2025-01,Personal Loan,Rural,Tamil Nadu,Rejected,232000.0,Salaried,16.1,1,29.2,1,63.0,1,22.5,1,0.0,0,130.8,5.5,1
AU2028621,2024-01-22,2024-01,Vehicle Finance,Semi-Urban,Haryana,Disbursed,282000.0,MSME Owner,8.8,1,13.1,0,29.4,0,12.2,0,20.1,0,83.6,3.5,1
AU2028622,2024-02-25,2024-02,Personal Loan,Rural,Madhya Pradesh,Disbursed,191000.0,Farmer,13.4,1,24.7,1,68.8,1,20.5,1,27.0,1,154.4,6.4,1
AU2028623,2025-02-10,2025-02,Vehicle Finance,Rural,Rajasthan,Disbursed,201000.0,Self-Employed,11.2,1,54.2,1,61.4,1,19.2,1,37.9,1,183.9,7.7,1
AU2028624,2024-10-30,2024-10,Business Loan,Semi-Urban,Karnataka,Pending Documents,367000.0,MSME Owner,4.7,0,31.1,1,33.2,0,14.4,0,21.0,0,104.4,4.4,1
AU2028625,2024-08-28,2024-08,MSME Loan,Urban,Rajasthan,Under Review,275000.0,Farmer,2.4,0,22.2,0,26.6,0,0.0,0,0.0,0,51.2,2.1,0
AU2028626,2025-04-10,2025-04,Business Loan,Semi-Urban,Gujarat,Disbursed,548000.0,Salaried,5.2,0,34.7,1,73.6,1,13.8,0,13.0,0,140.3,5.8,1
AU2028627,2024-01-23,2024-01,Business Loan,Rural,Uttar Pradesh,Disbursed,80000.0,Salaried,17.0,1,39.0,1,39.8,0,14.5,0,44.5,1,154.8,6.5,1
AU2028628,2024-06-03,2024-06,Vehicle Finance,Urban,Gujarat,Under Review,51000.0,Self-Employed,3.1,0,13.1,0,26.4,0,0.0,0,0.0,0,42.6,1.8,0
AU2028629,2025-01-21,2025-01,Personal Loan,Rural,Rajasthan,Disbursed,453000.0,Self-Employed,8.8,1,48.8,1,28.6,0,16.1,1,37.4,1,139.7,5.8,1
AU2028630,2025-02-04,2025-02,Business Loan,Semi-Urban,Gujarat,Disbursed,550000.0,Salaried,4.7,0,17.2,0,26.0,0,9.1,0,15.1,0,72.1,3.0,0
AU2028631,2025-04-16,2025-04,Personal Loan,Rural,Gujarat,Disbursed,108000.0,Farmer,16.2,1,27.6,1,25.2,0,12.9,0,35.7,1,117.6,4.9,1
AU2028632,2024-04-15,2024-04,Home Loan,Semi-Urban,Odisha,Disbursed,395000.0,Salaried,9.9,1,30.0,1,25.9,0,18.7,1,20.2,0,104.7,4.4,1
AU2028633,2025-04-06,2025-04,Home Loan,Semi-Urban,Odisha,Under Review,185000.0,Farmer,6.6,0,24.4,1,37.4,0,0.0,0,0.0,0,68.4,2.9,1
AU2028634,2024-04-04,2024-04,MSME Loan,Urban,Madhya Pradesh,Under Review,193000.0,Self-Employed,4.6,0,12.7,0,53.9,1,0.0,0,0.0,0,71.2,3.0,1
AU2028635,2024-01-15,2024-01,Personal Loan,Urban,Punjab,Disbursed,108000.0,MSME Owner,2.5,0,18.3,0,24.7,0,9.8,0,11.2,0,66.5,2.8,0
AU2028636,2024-03-15,2024-03,Home Loan,Urban,Gujarat,Disbursed,196000.0,Farmer,2.2,0,22.9,0,19.8,0,12.0,0,17.9,0,74.8,3.1,0
AU2028637,2025-04-30,2025-04,Personal Loan,Urban,Uttar Pradesh,Rejected,561000.0,Farmer,4.7,0,21.8,0,13.5,0,9.1,0,0.0,0,49.1,2.0,0
AU2028638,2024-06-27,2024-06,Personal Loan,Rural,Odisha,Pending Documents,203000.0,Salaried,13.0,1,29.7,1,69.8,1,14.9,0,40.8,1,168.2,7.0,1
AU2028639,2024-03-23,2024-03,Business Loan,Semi-Urban,Punjab,Disbursed,416000.0,Salaried,6.7,0,28.3,1,64.7,1,8.4,0,12.7,0,120.8,5.0,1
AU2028640,2025-02-03,2025-02,Home Loan,Rural,Karnataka,Disbursed,215000.0,Salaried,8.1,1,65.8,1,67.4,1,14.7,0,40.5,1,196.5,8.2,1
AU2028641,2024-05-03,2024-05,Vehicle Finance,Rural,Odisha,Rejected,232000.0,Farmer,14.4,1,53.2,1,40.8,0,15.8,0,0.0,0,124.2,5.2,1
AU2028642,2024-10-18,2024-10,Home Loan,Urban,Karnataka,Under Review,62000.0,Self-Employed,4.3,0,24.0,0,18.1,0,0.0,0,0.0,0,46.4,1.9,0
AU2028643,2024-02-20,2024-02,Personal Loan,Urban,Gujarat,Disbursed,90000.0,Farmer,5.5,0,16.3,0,32.2,0,9.6,0,12.0,0,75.6,3.1,0
AU2028644,2025-01-25,2025-01,Business Loan,Urban,Odisha,Disbursed,70000.0,Salaried,2.0,0,17.8,0,56.8,1,11.1,0,14.5,0,102.2,4.3,1
AU2028645,2024-09-27,2024-09,Home Loan,Semi-Urban,Rajasthan,Disbursed,345000.0,Self-Employed,4.5,0,39.7,1,23.2,0,17.2,1,13.4,0,98.0,4.1,1
AU2028646,2025-01-01,2025-01,Personal Loan,Rural,Madhya Pradesh,Disbursed,120000.0,Salaried,14.3,1,46.7,1,33.3,0,27.7,1,39.1,1,161.1,6.7,1
AU2028647,2025-05-08,2025-05,Business Loan,Urban,Madhya Pradesh,Rejected,268000.0,MSME Owner,2.6,0,13.6,0,24.9,0,6.4,0,0.0,0,47.5,2.0,0
AU2028648,2024-03-28,2024-03,MSME Loan,Rural,Uttar Pradesh,Rejected,293000.0,Salaried,9.9,1,25.8,1,104.8,1,22.8,1,0.0,0,163.3,6.8,1
AU2028649,2024-01-03,2024-01,Home Loan,Rural,Karnataka,Disbursed,127000.0,Salaried,16.1,1,50.4,1,64.7,1,12.8,0,33.0,1,177.0,7.4,1
AU2028650,2025-04-18,2025-04,Personal Loan,Semi-Urban,Gujarat,Pending Documents,103000.0,Salaried,9.3,1,30.4,1,25.0,0,19.4,1,21.2,0,105.3,4.4,1
AU2028651,2025-04-16,2025-04,Personal Loan,Semi-Urban,Madhya Pradesh,Disbursed,217000.0,MSME Owner,6.1,0,33.0,1,42.4,0,16.1,1,14.7,0,112.3,4.7,1
AU2028652,2025-03-11,2025-03,MSME Loan,Semi-Urban,Karnataka,Under Review,185000.0,Salaried,4.8,0,18.8,0,73.5,1,0.0,0,0.0,0,97.1,4.0,1
AU2028653,2024-07-06,2024-07,MSME Loan,Semi-Urban,Tamil Nadu,Under Review,57000.0,Farmer,8.5,1,17.8,0,75.8,1,0.0,0,0.0,0,102.1,4.3,1
AU2028654,2024-04-04,2024-04,MSME Loan,Urban,Odisha,Disbursed,61000.0,Salaried,5.5,0,10.2,0,52.0,1,8.8,0,13.5,0,90.0,3.8,1
AU2028655,2024-12-10,2024-12,MSME Loan,Semi-Urban,Tamil Nadu,Disbursed,130000.0,Salaried,7.4,0,25.3,1,40.0,0,15.2,0,17.9,0,105.8,4.4,1
AU2028656,2024-04-02,2024-04,MSME Loan,Semi-Urban,Gujarat,Pending Documents,812000.0,Self-Employed,7.3,0,20.8,0,45.4,0,19.2,1,14.0,0,106.7,4.4,1
AU2028657,2024-07-13,2024-07,Personal Loan,Rural,Punjab,Disbursed,282000.0,Salaried,12.3,1,42.9,1,52.4,1,26.8,1,29.8,1,164.2,6.8,1
AU2028658,2024-04-19,2024-04,Home Loan,Rural,Haryana,Under Review,115000.0,Self-Employed,16.9,1,77.6,1,52.0,1,0.0,0,0.0,0,146.5,6.1,1
AU2028659,2024-04-26,2024-04,MSME Loan,Rural,Karnataka,Under Review,66000.0,Farmer,13.0,1,31.0,1,70.8,1,0.0,0,0.0,0,114.8,4.8,1
AU2028660,2024-02-27,2024-02,Business Loan,Urban,Haryana,Disbursed,104000.0,MSME Owner,3.1,0,18.3,0,20.2,0,10.9,0,14.9,0,67.4,2.8,0
AU2028661,2024-03-04,2024-03,Business Loan,Semi-Urban,Punjab,Disbursed,253000.0,Farmer,8.8,1,30.9,1,32.8,0,8.2,0,20.5,0,101.2,4.2,1
AU2028662,2024-02-26,2024-02,Personal Loan,Rural,Tamil Nadu,Disbursed,144000.0,Farmer,17.6,1,28.7,1,40.0,0,19.0,1,26.9,1,132.2,5.5,1
AU2028663,2024-03-10,2024-03,MSME Loan,Semi-Urban,Karnataka,Pending Documents,212000.0,Farmer,8.5,1,28.7,1,69.2,1,16.2,1,13.4,0,136.0,5.7,1
AU2028664,2025-01-25,2025-01,Vehicle Finance,Semi-Urban,Tamil Nadu,Pending Documents,144000.0,Salaried,9.5,1,35.1,1,39.9,0,8.7,0,10.4,0,103.6,4.3,1
AU2028665,2024-12-26,2024-12,Vehicle Finance,Rural,Punjab,Under Review,272000.0,Farmer,14.2,1,54.9,1,39.3,0,0.0,0,0.0,0,108.4,4.5,1
AU2028666,2024-10-12,2024-10,Personal Loan,Semi-Urban,Uttar Pradesh,Rejected,174000.0,Salaried,8.5,1,12.9,0,30.2,0,16.0,0,0.0,0,67.6,2.8,1
AU2028667,2024-02-12,2024-02,Personal Loan,Urban,Rajasthan,Disbursed,165000.0,Self-Employed,5.9,0,8.1,0,33.7,0,7.5,0,14.0,0,69.2,2.9,0
AU2028668,2024-09-09,2024-09,MSME Loan,Semi-Urban,Punjab,Disbursed,397000.0,Salaried,7.4,0,22.3,0,40.5,0,17.4,1,23.2,0,110.8,4.6,1
AU2028669,2024-07-16,2024-07,Vehicle Finance,Urban,Gujarat,Disbursed,165000.0,Self-Employed,5.3,0,17.2,0,35.3,0,4.1,0,18.0,0,79.9,3.3,0
AU2028670,2024-08-21,2024-08,Home Loan,Rural,Uttar Pradesh,Disbursed,1311000.0,MSME Owner,11.3,1,50.1,1,55.8,1,28.8,1,31.2,1,177.2,7.4,1
AU2028671,2025-01-11,2025-01,Business Loan,Rural,Odisha,Rejected,281000.0,Self-Employed,8.6,1,50.0,1,61.9,1,13.3,0,0.0,0,133.8,5.6,1
AU2028672,2024-12-17,2024-12,Business Loan,Urban,Uttar Pradesh,Disbursed,91000.0,Salaried,3.7,0,8.9,0,44.6,0,11.7,0,13.9,0,82.8,3.5,0
AU2028673,2024-04-25,2024-04,Business Loan,Urban,Tamil Nadu,Disbursed,769000.0,Salaried,3.3,0,9.6,0,52.7,1,11.1,0,13.4,0,90.1,3.8,1
AU2028674,2024-07-27,2024-07,Personal Loan,Rural,Karnataka,Disbursed,190000.0,Self-Employed,11.5,1,29.9,1,29.4,0,27.5,1,28.9,1,127.2,5.3,1
AU2028675,2025-03-13,2025-03,Personal Loan,Semi-Urban,Uttar Pradesh,Disbursed,123000.0,Self-Employed,5.5,0,26.4,1,36.4,0,17.7,1,14.1,0,100.1,4.2,1
AU2028676,2024-04-06,2024-04,Vehicle Finance,Rural,Haryana,Rejected,54000.0,MSME Owner,15.0,1,45.2,1,57.5,1,23.0,1,0.0,0,140.7,5.9,1
AU2028677,2025-04-03,2025-04,Business Loan,Urban,Gujarat,Under Review,570000.0,Farmer,4.4,0,12.3,0,17.2,0,0.0,0,0.0,0,33.9,1.4,0
AU2028678,2025-04-25,2025-04,Business Loan,Urban,Tamil Nadu,Disbursed,223000.0,Farmer,5.7,0,13.6,0,29.1,0,5.9,0,7.9,0,62.2,2.6,0
